STATION_ID,DNR_PARAMETER_CODE,START_DATE_TIME,RESULT_AMT,RESULT_VALUE_NO,LOD_AMT,UniqueID,result,PramName,Sample_code,Year,Ecoregion
10016659,631,10/31/2019 11:40,1.73,1.73,0.036,10016659_2019,1.73,NO2+NO3,2019-46,2019,North Central Hardwood Forests
10016659,665,4/18/2019 13:30,0.0979,0.0979,0.008,10016659_2019,0.0979,TP,2019-46,2019,North Central Hardwood Forests
10016659,665,5/22/2019 10:55,0.0869,0.0869,0.008,10016659_2019,0.0869,TP,2019-46,2019,North Central Hardwood Forests
10016659,665,7/16/2019 11:21,0.137,0.137,0.008,10016659_2019,0.137,TP,2019-46,2019,North Central Hardwood Forests
10016729,600,5/19/2016 13:00,0.505,0.505,0.03,10016729_2016,0.505,TN,2016-60,2016,Northern Lakes and Forests
10016729,600,6/13/2016 13:20,0.628,0.628,0.03,10016729_2016,0.628,TN,2016-60,2016,Northern Lakes and Forests
10016729,600,7/19/2016 12:00,0.738,0.738,0.03,10016729_2016,0.738,TN,2016-60,2016,Northern Lakes and Forests
10016729,600,8/15/2016 12:40,0.592,0.592,0.03,10016729_2016,0.592,TN,2016-60,2016,Northern Lakes and Forests
10016729,600,9/19/2016 11:45,0.537,0.537,0.03,10016729_2016,0.537,TN,2016-60,2016,Northern Lakes and Forests
10016729,600,10/17/2016 14:00,0.591,0.591,0.03,10016729_2016,0.591,TN,2016-60,2016,Northern Lakes and Forests
10016729,608,5/19/2016 13:00,0.0193,0.0193,0.015,10016729_2016,0.0193,NH3_N,2016-60,2016,Northern Lakes and Forests
10016729,608,6/13/2016 13:20,0.0287,0.0287,0.015,10016729_2016,0.0287,NH3_N,2016-60,2016,Northern Lakes and Forests
10016729,608,7/19/2016 12:00,NA,ND,0.015,10016729_2016,0.0075,NH3_N,2016-60,2016,Northern Lakes and Forests
10016729,608,8/15/2016 12:40,0.0305,0.0305,0.015,10016729_2016,0.0305,NH3_N,2016-60,2016,Northern Lakes and Forests
10016729,608,9/19/2016 11:45,0.0162,0.0162,0.015,10016729_2016,0.0162,NH3_N,2016-60,2016,Northern Lakes and Forests
10016729,608,10/17/2016 14:00,NA,ND,0.015,10016729_2016,0.0075,NH3_N,2016-60,2016,Northern Lakes and Forests
10016729,631,5/19/2016 13:00,0.0279,0.0279,0.019,10016729_2016,0.0279,NO2+NO3,2016-60,2016,Northern Lakes and Forests
10016729,631,6/13/2016 13:20,0.0256,0.0256,0.019,10016729_2016,0.0256,NO2+NO3,2016-60,2016,Northern Lakes and Forests
10016729,631,7/19/2016 12:00,NA,ND,0.019,10016729_2016,0.0095,NO2+NO3,2016-60,2016,Northern Lakes and Forests
10016729,631,8/15/2016 12:40,NA,ND,0.019,10016729_2016,0.0095,NO2+NO3,2016-60,2016,Northern Lakes and Forests
10016729,631,9/19/2016 11:45,NA,ND,0.019,10016729_2016,0.0095,NO2+NO3,2016-60,2016,Northern Lakes and Forests
10016729,631,10/17/2016 14:00,NA,ND,0.019,10016729_2016,0.0095,NO2+NO3,2016-60,2016,Northern Lakes and Forests
10016729,665,5/19/2016 13:00,0.0163,0.0163,0.005,10016729_2016,0.0163,TP,2016-60,2016,Northern Lakes and Forests
10016729,665,6/13/2016 13:20,0.0292,0.0292,0.005,10016729_2016,0.0292,TP,2016-60,2016,Northern Lakes and Forests
10016729,665,7/19/2016 12:00,0.035,0.035,0.005,10016729_2016,0.035,TP,2016-60,2016,Northern Lakes and Forests
10016729,665,8/15/2016 12:40,0.0283,0.0283,0.005,10016729_2016,0.0283,TP,2016-60,2016,Northern Lakes and Forests
10016729,665,9/19/2016 11:45,0.0227,0.0227,0.005,10016729_2016,0.0227,TP,2016-60,2016,Northern Lakes and Forests
10016729,665,10/17/2016 14:00,0.0224,0.0224,0.005,10016729_2016,0.0224,TP,2016-60,2016,Northern Lakes and Forests
10016803,665,5/3/2017 8:46,0.416,0.416,0.005,10016803_2017,0.416,TP,2017-55,2017,Southeastern Wisconsin Till Plains
10016803,665,5/17/2017 8:28,0.223,0.223,0.005,10016803_2017,0.223,TP,2017-55,2017,Southeastern Wisconsin Till Plains
10016803,665,6/14/2017 8:26,0.534,0.534,0.005,10016803_2017,0.534,TP,2017-55,2017,Southeastern Wisconsin Till Plains
10016803,665,6/15/2017 10:00,0.724,0.724,0.005,10016803_2017,0.724,TP,2017-55,2017,Southeastern Wisconsin Till Plains
10016803,665,6/28/2017 8:35,0.255,0.255,0.005,10016803_2017,0.255,TP,2017-55,2017,Southeastern Wisconsin Till Plains
10016803,665,7/12/2017 8:26,0.324,0.324,0.005,10016803_2017,0.324,TP,2017-55,2017,Southeastern Wisconsin Till Plains
10016803,665,8/9/2017 8:23,0.54,0.54,0.005,10016803_2017,0.54,TP,2017-55,2017,Southeastern Wisconsin Till Plains
10016803,665,9/7/2017 8:30,0.308,0.308,0.005,10016803_2017,0.308,TP,2017-55,2017,Southeastern Wisconsin Till Plains
10016803,665,10/4/2017 8:23,0.338,0.338,0.005,10016803_2017,0.338,TP,2017-55,2017,Southeastern Wisconsin Till Plains
10016865,665,5/8/2019 10:20,0.0305,0.0305,0.008,10016865_2019,0.0305,TP,2019-32,2019,North Central Hardwood Forests
10016865,665,6/5/2019 9:35,0.0431,0.0431,0.008,10016865_2019,0.0431,TP,2019-32,2019,North Central Hardwood Forests
10016865,665,7/11/2019 9:55,0.0431,0.0431,0.008,10016865_2019,0.0431,TP,2019-32,2019,North Central Hardwood Forests
10016865,665,8/1/2019 9:00,0.0641,0.0641,0.008,10016865_2019,0.0641,TP,2019-32,2019,North Central Hardwood Forests
10016865,665,9/4/2019 13:14,0.117,0.117,0.008,10016865_2019,0.117,TP,2019-32,2019,North Central Hardwood Forests
10016865,665,10/11/2019 8:45,0.0794,0.0794,0.008,10016865_2019,0.0794,TP,2019-32,2019,North Central Hardwood Forests
10016965,600,5/7/2019 11:10,1.73,1.73,0.075,10016965_2019,1.73,TN,2019-50,2019,North Central Hardwood Forests
10016965,600,5/22/2019 10:00,1.3,1.3,0.075,10016965_2019,1.3,TN,2019-50,2019,North Central Hardwood Forests
10016965,600,7/29/2019 12:25,1.92,1.92,0.075,10016965_2019,1.92,TN,2019-50,2019,North Central Hardwood Forests
10016965,600,8/13/2019 12:45,1.32,1.32,0.075,10016965_2019,1.32,TN,2019-50,2019,North Central Hardwood Forests
10016965,600,10/31/2019 12:10,2.13,2.13,0.024,10016965_2019,2.13,TN,2019-50,2019,North Central Hardwood Forests
10016965,608,5/7/2019 11:10,0.0187,0.0187,0.015,10016965_2019,0.0187,NH3_N,2019-50,2019,North Central Hardwood Forests
10016965,608,5/22/2019 10:00,NA,ND,0.015,10016965_2019,0.0075,NH3_N,2019-50,2019,North Central Hardwood Forests
10016965,608,7/29/2019 12:25,0.034,0.034,0.015,10016965_2019,0.034,NH3_N,2019-50,2019,North Central Hardwood Forests
10016965,608,8/13/2019 12:45,0.0333,0.0333,0.015,10016965_2019,0.0333,NH3_N,2019-50,2019,North Central Hardwood Forests
10016965,608,10/31/2019 12:10,NA,ND,0.015,10016965_2019,0.0075,NH3_N,2019-50,2019,North Central Hardwood Forests
10016965,631,5/7/2019 11:10,0.769,0.769,0.036,10016965_2019,0.769,NO2+NO3,2019-50,2019,North Central Hardwood Forests
10016965,631,5/22/2019 10:00,0.342,0.342,0.036,10016965_2019,0.342,NO2+NO3,2019-50,2019,North Central Hardwood Forests
10016965,631,7/29/2019 12:25,0.701,0.701,0.036,10016965_2019,0.701,NO2+NO3,2019-50,2019,North Central Hardwood Forests
10016965,631,8/13/2019 12:45,0.348,0.348,0.036,10016965_2019,0.348,NO2+NO3,2019-50,2019,North Central Hardwood Forests
10016965,631,10/31/2019 12:10,1.25,1.25,0.036,10016965_2019,1.25,NO2+NO3,2019-50,2019,North Central Hardwood Forests
10016965,665,6/21/2018 14:45,0.0847,0.0847,0.005,10016965_2018,0.0847,TP,2018-11,2018,North Central Hardwood Forests
10016965,665,7/30/2018 14:20,0.0369,0.0369,0.005,10016965_2018,0.0369,TP,2018-11,2018,North Central Hardwood Forests
10016965,665,8/20/2018 11:10,0.0454,0.0454,0.005,10016965_2018,0.0454,TP,2018-11,2018,North Central Hardwood Forests
10016965,665,9/25/2018 10:20,0.0316,0.0316,0.005,10016965_2018,0.0316,TP,2018-11,2018,North Central Hardwood Forests
10016965,665,4/18/2019 10:40,0.0941,0.0941,0.008,10016965_2019,0.0941,TP,2019-50,2019,North Central Hardwood Forests
10016965,665,5/22/2019 10:00,0.0386,0.0386,0.008,10016965_2019,0.0386,TP,2019-50,2019,North Central Hardwood Forests
10016965,665,7/16/2019 13:12,0.183,0.183,0.008,10016965_2019,0.183,TP,2019-50,2019,North Central Hardwood Forests
10017030,600,8/21/2018 12:30,1.06,1.06,0.075,10017030_2018,1.06,TN,2018-25,2018,North Central Hardwood Forests
10017030,600,8/11/2022 14:54,0.948,0.948,0.058,10017030_2022,0.948,TN,2022-53,2022,North Central Hardwood Forests
10017030,608,8/16/2016 14:00,0.0391,0.0391,0.015,10017030_2016,0.0391,NH3_N,2016-03,2016,North Central Hardwood Forests
10017030,608,8/15/2017 10:50,0.0354,0.0354,0.015,10017030_2017,0.0354,NH3_N,2017-42,2017,North Central Hardwood Forests
10017030,608,8/21/2018 12:30,0.0253,0.0253,0.015,10017030_2018,0.0253,NH3_N,2018-25,2018,North Central Hardwood Forests
10017030,608,8/3/2021 9:50,0.0313,0.0313,0.012,10017030_2021,0.0313,NH3_N,2021-23,2021,North Central Hardwood Forests
10017030,608,8/11/2022 14:54,0.0211,0.0211,0.012,10017030_2022,0.0211,NH3_N,2022-53,2022,North Central Hardwood Forests
10017030,631,8/16/2016 14:00,0.548,0.548,0.019,10017030_2016,0.548,NO2+NO3,2016-03,2016,North Central Hardwood Forests
10017030,631,8/15/2017 10:50,0.739,0.739,0.019,10017030_2017,0.739,NO2+NO3,2017-42,2017,North Central Hardwood Forests
10017030,631,8/21/2018 12:30,0.622,0.622,0.036,10017030_2018,0.622,NO2+NO3,2018-25,2018,North Central Hardwood Forests
10017030,631,8/3/2021 9:50,0.836,0.836,0.055,10017030_2021,0.836,NO2+NO3,2021-23,2021,North Central Hardwood Forests
10017030,631,8/11/2022 14:54,0.7,0.7,0.055,10017030_2022,0.7,NO2+NO3,2022-53,2022,North Central Hardwood Forests
10017030,665,8/16/2016 14:00,0.0357,0.0357,0.005,10017030_2016,0.0357,TP,2016-03,2016,North Central Hardwood Forests
10017030,665,8/15/2017 10:50,0.0398,0.0398,0.005,10017030_2017,0.0398,TP,2017-42,2017,North Central Hardwood Forests
10017030,665,8/21/2018 12:30,0.0296,0.0296,0.005,10017030_2018,0.0296,TP,2018-25,2018,North Central Hardwood Forests
10017030,665,8/3/2021 9:50,0.0367,0.0367,0.009,10017030_2021,0.0367,TP,2021-23,2021,North Central Hardwood Forests
10017030,665,8/11/2022 14:54,0.0352,0.0352,0.009,10017030_2022,0.0352,TP,2022-53,2022,North Central Hardwood Forests
10017086,600,5/19/2016 12:15,0.899,0.899,0.03,10017086_2016,0.899,TN,2016-62,2016,Northern Lakes and Forests
10017086,600,6/13/2016 11:35,1.36,1.36,0.03,10017086_2016,1.36,TN,2016-62,2016,Northern Lakes and Forests
10017086,600,7/19/2016 13:30,0.882,0.882,0.03,10017086_2016,0.882,TN,2016-62,2016,Northern Lakes and Forests
10017086,600,8/15/2016 11:00,0.924,0.924,0.03,10017086_2016,0.924,TN,2016-62,2016,Northern Lakes and Forests
10017086,600,9/19/2016 11:00,0.868,0.868,0.03,10017086_2016,0.868,TN,2016-62,2016,Northern Lakes and Forests
10017086,600,10/17/2016 12:05,1.03,1.03,0.03,10017086_2016,1.03,TN,2016-62,2016,Northern Lakes and Forests
10017086,608,5/19/2016 12:15,0.0169,0.0169,0.015,10017086_2016,0.0169,NH3_N,2016-62,2016,Northern Lakes and Forests
10017086,608,6/13/2016 11:35,NA,ND,0.015,10017086_2016,0.0075,NH3_N,2016-62,2016,Northern Lakes and Forests
10017086,608,7/19/2016 13:30,NA,ND,0.015,10017086_2016,0.0075,NH3_N,2016-62,2016,Northern Lakes and Forests
10017086,608,8/15/2016 11:00,0.0238,0.0238,0.015,10017086_2016,0.0238,NH3_N,2016-62,2016,Northern Lakes and Forests
10017086,608,9/19/2016 11:00,NA,ND,0.015,10017086_2016,0.0075,NH3_N,2016-62,2016,Northern Lakes and Forests
10017086,608,10/17/2016 12:05,NA,ND,0.015,10017086_2016,0.0075,NH3_N,2016-62,2016,Northern Lakes and Forests
10017086,631,5/19/2016 12:15,0.745,0.745,0.019,10017086_2016,0.745,NO2+NO3,2016-62,2016,Northern Lakes and Forests
10017086,631,6/13/2016 11:35,0.649,0.649,0.019,10017086_2016,0.649,NO2+NO3,2016-62,2016,Northern Lakes and Forests
10017086,631,7/19/2016 13:30,0.601,0.601,0.019,10017086_2016,0.601,NO2+NO3,2016-62,2016,Northern Lakes and Forests
10017086,631,8/15/2016 11:00,0.733,0.733,0.019,10017086_2016,0.733,NO2+NO3,2016-62,2016,Northern Lakes and Forests
10017086,631,9/19/2016 11:00,0.651,0.651,0.019,10017086_2016,0.651,NO2+NO3,2016-62,2016,Northern Lakes and Forests
10017086,631,10/17/2016 12:05,0.656,0.656,0.019,10017086_2016,0.656,NO2+NO3,2016-62,2016,Northern Lakes and Forests
10017086,665,5/19/2016 12:15,0.0155,0.0155,0.005,10017086_2016,0.0155,TP,2016-62,2016,Northern Lakes and Forests
10017086,665,6/13/2016 11:35,0.062,0.062,0.005,10017086_2016,0.062,TP,2016-62,2016,Northern Lakes and Forests
10017086,665,7/19/2016 13:30,0.0222,0.0222,0.005,10017086_2016,0.0222,TP,2016-62,2016,Northern Lakes and Forests
10017086,665,8/15/2016 11:00,0.0228,0.0228,0.005,10017086_2016,0.0228,TP,2016-62,2016,Northern Lakes and Forests
10017086,665,9/19/2016 11:00,0.0156,0.0156,0.005,10017086_2016,0.0156,TP,2016-62,2016,Northern Lakes and Forests
10017086,665,10/17/2016 12:05,0.0158,0.0158,0.005,10017086_2016,0.0158,TP,2016-62,2016,Northern Lakes and Forests
10017224,631,10/16/2017 10:50,2.23,2.23,0.036,10017224_2017,2.23,NO2+NO3,2017-32,2017,Southeastern Wisconsin Till Plains
10017224,665,5/10/2017 17:35,0.194,0.194,0.005,10017224_2017,0.194,TP,2017-32,2017,Southeastern Wisconsin Till Plains
10017224,665,6/11/2017 13:20,0.521,0.521,0.005,10017224_2017,0.521,TP,2017-32,2017,Southeastern Wisconsin Till Plains
10017224,665,7/15/2017 9:35,0.484,0.484,0.005,10017224_2017,0.484,TP,2017-32,2017,Southeastern Wisconsin Till Plains
10017224,665,8/12/2017 10:20,0.463,0.463,0.005,10017224_2017,0.463,TP,2017-32,2017,Southeastern Wisconsin Till Plains
10017224,665,9/16/2017 8:43,0.75,0.75,0.005,10017224_2017,0.75,TP,2017-32,2017,Southeastern Wisconsin Till Plains
10017224,665,10/13/2017 18:45,0.587,0.587,0.005,10017224_2017,0.587,TP,2017-32,2017,Southeastern Wisconsin Till Plains
10020631,600,8/23/2021 12:24,0.993,0.993,0.058,10020631_2021,0.993,TN,2021-38,2021,Southeastern Wisconsin Till Plains
10020631,600,8/17/2022 10:15,1.02,1.02,0.058,10020631_2022,1.02,TN,2022-23,2022,Southeastern Wisconsin Till Plains
10020631,608,5/30/2017 11:00,NA,ND,0.015,10020631_2017,0.0075,NH3_N,2017-28,2017,Southeastern Wisconsin Till Plains
10020631,608,8/28/2017 9:25,NA,ND,0.015,10020631_2017,0.0075,NH3_N,2017-28,2017,Southeastern Wisconsin Till Plains
10020631,608,7/18/2018 14:30,NA,ND,0.015,10020631_2018,0.0075,NH3_N,2018-49,2018,Southeastern Wisconsin Till Plains
10020631,608,9/26/2018 12:12,NA,ND,0.015,10020631_2018,0.0075,NH3_N,2018-49,2018,Southeastern Wisconsin Till Plains
10020631,608,9/24/2019 13:23,NA,ND,0.015,10020631_2019,0.0075,NH3_N,2019-17,2019,Southeastern Wisconsin Till Plains
10020631,608,8/11/2020 14:15,NA,ND,0.017,10020631_2020,0.0085,NH3_N,2020-32,2020,Southeastern Wisconsin Till Plains
10020631,608,8/23/2021 12:24,NA,ND,0.012,10020631_2021,0.006,NH3_N,2021-38,2021,Southeastern Wisconsin Till Plains
10020631,608,8/17/2022 10:15,NA,ND,0.012,10020631_2022,0.006,NH3_N,2022-23,2022,Southeastern Wisconsin Till Plains
10020631,631,5/30/2017 11:00,0.885,0.885,0.019,10020631_2017,0.885,NO2+NO3,2017-28,2017,Southeastern Wisconsin Till Plains
10020631,631,8/28/2017 9:25,1.03,1.03,0.019,10020631_2017,1.03,NO2+NO3,2017-28,2017,Southeastern Wisconsin Till Plains
10020631,631,7/18/2018 14:30,0.999,0.999,0.036,10020631_2018,0.999,NO2+NO3,2018-49,2018,Southeastern Wisconsin Till Plains
10020631,631,9/26/2018 12:12,1.02,1.02,0.036,10020631_2018,1.02,NO2+NO3,2018-49,2018,Southeastern Wisconsin Till Plains
10020631,631,9/24/2019 13:23,0.893,0.893,0.036,10020631_2019,0.893,NO2+NO3,2019-17,2019,Southeastern Wisconsin Till Plains
10020631,631,8/11/2020 14:15,0.829,0.829,0.04,10020631_2020,0.829,NO2+NO3,2020-32,2020,Southeastern Wisconsin Till Plains
10020631,631,8/23/2021 12:24,0.894,0.894,0.055,10020631_2021,0.894,NO2+NO3,2021-38,2021,Southeastern Wisconsin Till Plains
10020631,631,8/17/2022 10:15,0.944,0.944,0.055,10020631_2022,0.944,NO2+NO3,2022-23,2022,Southeastern Wisconsin Till Plains
10020631,665,5/30/2017 11:00,0.0154,0.0154,0.005,10020631_2017,0.0154,TP,2017-28,2017,Southeastern Wisconsin Till Plains
10020631,665,6/23/2017 13:00,0.0143,0.0143,0.005,10020631_2017,0.0143,TP,2017-28,2017,Southeastern Wisconsin Till Plains
10020631,665,7/17/2017 10:00,0.0101,0.0101,0.005,10020631_2017,0.0101,TP,2017-28,2017,Southeastern Wisconsin Till Plains
10020631,665,8/28/2017 9:25,0.00938,0.00938,0.005,10020631_2017,0.00938,TP,2017-28,2017,Southeastern Wisconsin Till Plains
10020631,665,6/20/2018 11:14,0.0136,0.0136,0.005,10020631_2018,0.0136,TP,2018-49,2018,Southeastern Wisconsin Till Plains
10020631,665,7/18/2018 14:30,0.00851,0.00851,0.005,10020631_2018,0.00851,TP,2018-49,2018,Southeastern Wisconsin Till Plains
10020631,665,9/5/2018 9:45,0.0104,0.0104,0.005,10020631_2018,0.0104,TP,2018-49,2018,Southeastern Wisconsin Till Plains
10020631,665,9/26/2018 12:12,0.00848,0.00848,0.005,10020631_2018,0.00848,TP,2018-49,2018,Southeastern Wisconsin Till Plains
10020631,665,10/25/2018 11:20,0.00849,0.00849,0.005,10020631_2018,0.00849,TP,2018-49,2018,Southeastern Wisconsin Till Plains
10020631,665,5/29/2019 12:03,NA,ND,0.008,10020631_2019,0.004,TP,2019-17,2019,Southeastern Wisconsin Till Plains
10020631,665,6/21/2019 10:20,NA,ND,0.008,10020631_2019,0.004,TP,2019-17,2019,Southeastern Wisconsin Till Plains
10020631,665,7/26/2019 12:58,NA,ND,0.008,10020631_2019,0.004,TP,2019-17,2019,Southeastern Wisconsin Till Plains
10020631,665,8/28/2019 12:35,NA,ND,0.008,10020631_2019,0.004,TP,2019-17,2019,Southeastern Wisconsin Till Plains
10020631,665,9/24/2019 13:23,NA,ND,0.008,10020631_2019,0.004,TP,2019-17,2019,Southeastern Wisconsin Till Plains
10020631,665,10/24/2019 14:10,NA,ND,0.008,10020631_2019,0.004,TP,2019-17,2019,Southeastern Wisconsin Till Plains
10020631,665,6/25/2020 10:00,NA,ND,0.008,10020631_2020,0.004,TP,2020-32,2020,Southeastern Wisconsin Till Plains
10020631,665,7/13/2020 13:45,0.00817,0.00817,0.008,10020631_2020,0.00817,TP,2020-32,2020,Southeastern Wisconsin Till Plains
10020631,665,8/11/2020 14:15,0.0091,0.0091,0.008,10020631_2020,0.0091,TP,2020-32,2020,Southeastern Wisconsin Till Plains
10020631,665,9/8/2020 10:50,0.00921,0.00921,0.008,10020631_2020,0.00921,TP,2020-32,2020,Southeastern Wisconsin Till Plains
10020631,665,5/27/2021 14:57,NA,ND,0.012,10020631_2021,0.006,TP,2021-38,2021,Southeastern Wisconsin Till Plains
10020631,665,6/28/2021 9:20,0.00951,0.00951,0.009,10020631_2021,0.00951,TP,2021-38,2021,Southeastern Wisconsin Till Plains
10020631,665,7/26/2021 12:08,NA,ND,0.009,10020631_2021,0.0045,TP,2021-38,2021,Southeastern Wisconsin Till Plains
10020631,665,8/23/2021 12:24,NA,ND,0.009,10020631_2021,0.0045,TP,2021-38,2021,Southeastern Wisconsin Till Plains
10020631,665,8/17/2022 10:15,NA,ND,0.009,10020631_2022,0.0045,TP,2022-23,2022,Southeastern Wisconsin Till Plains
10020691,600,8/15/2016 12:45,3.59,3.59,0.03,10020691_2016,3.59,TN,2016-46,2016,North Central Hardwood Forests
10020691,631,8/15/2016 12:45,2.86,2.86,0.019,10020691_2016,2.86,NO2+NO3,2016-46,2016,North Central Hardwood Forests
10020691,665,5/16/2016 11:57,0.0202,0.0202,0.005,10020691_2016,0.0202,TP,2016-46,2016,North Central Hardwood Forests
10020691,665,6/21/2016 11:58,0.0505,0.0505,0.005,10020691_2016,0.0505,TP,2016-46,2016,North Central Hardwood Forests
10020691,665,7/19/2016 9:44,0.0424,0.0424,0.005,10020691_2016,0.0424,TP,2016-46,2016,North Central Hardwood Forests
10020691,665,8/15/2016 12:45,0.0559,0.0559,0.005,10020691_2016,0.0559,TP,2016-46,2016,North Central Hardwood Forests
10020691,665,9/20/2016 8:32,0.0358,0.0358,0.005,10020691_2016,0.0358,TP,2016-46,2016,North Central Hardwood Forests
10020691,665,10/18/2016 11:55,0.0354,0.0354,0.005,10020691_2016,0.0354,TP,2016-46,2016,North Central Hardwood Forests
10020831,600,5/1/2018 9:40,1.91,1.91,0.075,10020831_2018,1.91,TN,2018-07,2018,Southeastern Wisconsin Till Plains
10020831,600,6/6/2018 9:15,3.35,3.35,0.075,10020831_2018,3.35,TN,2018-07,2018,Southeastern Wisconsin Till Plains
10020831,600,7/2/2018 9:41,3.84,3.84,0.075,10020831_2018,3.84,TN,2018-07,2018,Southeastern Wisconsin Till Plains
10020831,600,8/7/2018 9:00,5.58,5.58,0.15,10020831_2018,5.58,TN,2018-07,2018,Southeastern Wisconsin Till Plains
10020831,600,9/5/2018 9:00,1.89,1.89,0.075,10020831_2018,1.89,TN,2018-07,2018,Southeastern Wisconsin Till Plains
10020831,600,10/2/2018 9:15,1.87,1.87,0.075,10020831_2018,1.87,TN,2018-07,2018,Southeastern Wisconsin Till Plains
10020831,600,8/4/2020 10:30,1.25,1.25,0.058,10020831_2020,1.25,TN,2020-03,2020,Southeastern Wisconsin Till Plains
10020831,600,7/13/2022 9:30,4.06,4.06,0.058,10020831_2022,4.06,TN,2022-03,2022,Southeastern Wisconsin Till Plains
10020831,608,6/28/2016 10:00,0.0329,0.0329,0.015,10020831_2016,0.0329,NH3_N,2016-07,2016,Southeastern Wisconsin Till Plains
10020831,608,5/11/2017 14:00,0.0256,0.0256,0.015,10020831_2017,0.0256,NH3_N,2017-37,2017,Southeastern Wisconsin Till Plains
10020831,608,6/8/2017 13:50,0.0369,0.0369,0.015,10020831_2017,0.0369,NH3_N,2017-37,2017,Southeastern Wisconsin Till Plains
10020831,608,7/4/2017 12:25,0.0318,0.0318,0.015,10020831_2017,0.0318,NH3_N,2017-37,2017,Southeastern Wisconsin Till Plains
10020831,608,8/1/2017 13:10,0.0961,0.0961,0.015,10020831_2017,0.0961,NH3_N,2017-37,2017,Southeastern Wisconsin Till Plains
10020831,608,9/1/2017 12:15,0.105,0.105,0.015,10020831_2017,0.105,NH3_N,2017-37,2017,Southeastern Wisconsin Till Plains
10020831,608,10/8/2017 15:40,0.0809,0.0809,0.015,10020831_2017,0.0809,NH3_N,2017-37,2017,Southeastern Wisconsin Till Plains
10020831,608,5/1/2018 9:40,0.0451,0.0451,0.015,10020831_2018,0.0451,NH3_N,2018-07,2018,Southeastern Wisconsin Till Plains
10020831,608,6/6/2018 9:15,0.0902,0.0902,0.015,10020831_2018,0.0902,NH3_N,2018-07,2018,Southeastern Wisconsin Till Plains
10020831,608,7/2/2018 9:41,0.292,0.292,0.015,10020831_2018,0.292,NH3_N,2018-07,2018,Southeastern Wisconsin Till Plains
10020831,608,8/7/2018 9:00,0.276,0.276,0.015,10020831_2018,0.276,NH3_N,2018-07,2018,Southeastern Wisconsin Till Plains
10020831,608,9/5/2018 9:00,0.046,0.046,0.015,10020831_2018,0.046,NH3_N,2018-07,2018,Southeastern Wisconsin Till Plains
